%ID	GRASA	BandaLogInv1	BandaLogInv2	BandaLogInv3	BandaLogInv4	BandaLogInv5	BandaLogInv6	BandaLogInv7	BandaLogInv8	BandaLogInv9	BandaLogInv10	BandaLogInv11	BandaLogInv12	BandaLogInv13	BandaLogInv14	BandaLogInv15	BandaLogInv16	BandaLogInv17	BandaLogInv18	BandaLogInv19	BandaLogInv20	BandaLogInv21	BandaLogInv22	BandaLogInv23	BandaLogInv24	BandaLogInv25	BandaLogInv26	BandaLogInv27	BandaLogInv28	BandaLogInv29	BandaLogInv30	BandaLogInv31	BandaLogInv32	BandaLogInv33	BandaLogInv34	BandaLogInv35	BandaLogInv36	BandaLogInv37	BandaLogInv38	BandaLogInv39	BandaLogInv40	BandaLogInv41	BandaLogInv42	BandaLogInv43	BandaLogInv44	BandaLogInv45	BandaLogInv46	BandaLogInv47	BandaLogInv48	BandaLogInv49	BandaLogInv50	BandaLogInv51	BandaLogInv52	BandaLogInv53	BandaLogInv54	BandaLogInv55	BandaLogInv56	BandaLogInv57	BandaLogInv58	BandaLogInv59	BandaLogInv60	BandaLogInv61	BandaLogInv62	BandaLogInv63	BandaLogInv64	BandaLogInv65	BandaLogInv66	BandaLogInv67	BandaLogInv68	BandaLogInv69	BandaLogInv70	BandaLogInv71	BandaLogInv72	BandaLogInv73	BandaLogInv74	BandaLogInv75	BandaLogInv76	BandaLogInv77	BandaLogInv78	BandaLogInv79	BandaLogInv80	BandaLogInv81	BandaLogInv82	BandaLogInv83	BandaLogInv84	BandaLogInv85	BandaLogInv86	BandaLogInv87	BandaLogInv88	BandaLogInv89	BandaLogInv90	BandaLogInv91	BandaLogInv92	BandaLogInv93	BandaLogInv94	BandaLogInv95	BandaLogInv96	BandaLogInv97	BandaLogInv98	BandaLogInv99	BandaLogInv100	BandaLogInv101	BandaLogInv102	BandaLogInv103	BandaLogInv104	BandaLogInv105	BandaLogInv106	BandaLogInv107	BandaLogInv108	BandaLogInv109	BandaLogInv110	BandaLogInv111	BandaLogInv112	BandaLogInv113	BandaLogInv114	BandaLogInv115	BandaLogInv116	BandaLogInv117	BandaLogInv118	BandaLogInv119	BandaLogInv120	BandaLogInv121	BandaLogInv122	BandaLogInv123	BandaLogInv124	BandaLogInv125	BandaLogInv126	BandaLogInv127	BandaLogInv128	BandaLogInv129	BandaLogInv130	BandaLogInv131	BandaLogInv132	BandaLogInv133	BandaLogInv134	BandaLogInv135	BandaLogInv136	BandaLogInv137	BandaLogInv138	BandaLogInv139	BandaLogInv140	BandaLogInv141	BandaLogInv142	BandaLogInv143	BandaLogInv144	BandaLogInv145	BandaLogInv146	BandaLogInv147	BandaLogInv148	BandaLogInv149	BandaLogInv150	BandaLogInv151	BandaLogInv152	BandaLogInv153	BandaLogInv154	BandaLogInv155	BandaLogInv156	BandaLogInv157	BandaLogInv158	BandaLogInv159	BandaLogInv160	BandaLogInv161	BandaLogInv162	BandaLogInv163	BandaLogInv164	BandaLogInv165	BandaLogInv166	BandaLogInv167	BandaLogInv168	BandaLogInv169	BandaLogInv170	BandaLogInv171	BandaLogInv172	BandaLogInv173	BandaLogInv174	BandaLogInv175	BandaLogInv176	BandaLogInv177	BandaLogInv178	BandaLogInv179	BandaLogInv180	BandaLogInv181	BandaLogInv182	BandaLogInv183	BandaLogInv184	BandaLogInv185	BandaLogInv186	BandaLogInv187	BandaLogInv188	BandaLogInv189	BandaLogInv190	BandaLogInv191	BandaLogInv192	BandaLogInv193	BandaLogInv194	BandaLogInv195	BandaLogInv196	BandaLogInv197	BandaLogInv198	BandaLogInv199	BandaLogInv200	BandaLogInv201	BandaLogInv202	BandaLogInv203	BandaLogInv204	BandaLogInv205	BandaLogInv206	BandaLogInv207	BandaLogInv208	BandaLogInv209	BandaLogInv210	BandaLogInv211	BandaLogInv212	BandaLogInv213	BandaLogInv214	BandaLogInv215	BandaLogInv216	BandaLogInv217	BandaLogInv218	BandaLogInv219	BandaLogInv220	BandaLogInv221	BandaLogInv222	BandaLogInv223	BandaLogInv224	BandaLogInv225	BandaLogInv226	BandaLogInv227	BandaLogInv228	BandaLogInv229	BandaLogInv230	BandaLogInv231	BandaLogInv232	BandaLogInv233	BandaLogInv234	BandaLogInv235	BandaLogInv236	BandaLogInv237	BandaLogInv238	BandaLogInv239	BandaLogInv240
1	8.82	2.500061047	2.621791989	2.725528197	2.816695997	2.896588252	2.956021308	3.006890086	3.045868281	3.072982125	3.072266941	3.048046627	3.027047966	2.996891251	2.965579843	2.928710335	2.886850318	2.84408914	2.797846897	2.751243615	2.707053502	2.664347776	2.623413597	2.583493981	2.545532879	2.507787166	2.471446176	2.435815355	2.400487652	2.36592597	2.332845085	2.299477105	2.267683187	2.235376627	2.203276298	2.171815443	2.140507356	2.111535606	2.082821752	2.055657137	2.030190482	2.005963476	1.982907633	1.96120519	1.94057896	1.921555632	1.903645771	1.886407913	1.86987546	1.855371983	1.841684744	1.828360723	1.8148435	1.80195597	1.788423022	1.774240069	1.760178659	1.746772886	1.733372015	1.721862177	1.713032697	1.705429005	1.698954131	1.692064813	1.684663847	1.677201147	1.669011809	1.660160167	1.650857417	1.640702761	1.628767073	1.614568093	1.599807908	1.584622624	1.569750626	1.553886235	1.538148163	1.523273762	1.509123926	1.495360926	1.4822984	1.470488508	1.458624038	1.4462074	1.433856231	1.423129044	1.41355656	1.404497903	1.395432019	1.387935409	1.381694262	1.376074344	1.370699588	1.365923381	1.362477495	1.360351511	1.358586227	1.355868764	1.352794931	1.350051355	1.347848644	1.345933795	1.344635454	1.343718203	1.34358994	1.343864261	1.344523576	1.344886344	1.345302062	1.344179044	1.341319385	1.336835393	1.332148609	1.327194352	1.322427989	1.317611893	1.312747177	1.308044166	1.302824457	1.297626088	1.291864671	1.286049581	1.280361554	1.274822129	1.269074119	1.264230887	1.259590554	1.25598951	1.251527703	1.247040722	1.242443653	1.236959612	1.230577507	1.223695795	1.21555723	1.206099298	1.196092714	1.184799872	1.173214101	1.162095359	1.150898887	1.140882711	1.131369792	1.123022606	1.114545153	1.106495375	1.099339119	1.091961526	1.08501853	1.078961254	1.073530237	1.06819261	1.06325287	1.058351324	1.053833347	1.048863682	1.043342275	1.038492718	1.034011137	1.029032112	1.024256038	1.018983889	1.014508805	1.010542992	1.006341414	1.001879939	0.998087847	0.994268007	0.991011795	0.988355531	0.986555399	0.986236989	0.985671127	0.986029602	0.986200856	0.986904015	0.987191167	0.987972224	0.989014432	0.989518948	0.989283054	0.98749859	0.985327834	0.983135519	0.981737727	0.980067425	0.978174013	0.976843532	0.975928495	0.974918125	0.973600402	0.973115908	0.971531386	0.970600516	0.968526202	0.966897506	0.964436332	0.962525472	0.960125971	0.958135295	0.955890278	0.953769064	0.951892679	0.950545419	0.948189383	0.946511038	0.94357792	0.94000081	0.935074787	0.930939695	0.926227198	0.921542889	0.917042663	0.911474825	0.906907639	0.901668267	0.896346109	0.890000182	0.883198467	0.875964906	0.868218816	0.859728026	0.85058826	0.84039239	0.829764813	0.81986942	0.810568038	0.803130242	0.800389619	0.802695305	0.806525088	0.811838271	0.816593726	0.821013383	0.823735561	0.825599115	0.826614117	0.825504031	0.823080305	0.819398411	0.813710128
2	8.91	2.337475954	2.447040379	2.543828148	2.628386464	2.702363357	2.760305364	2.808876786	2.844317881	2.869724004	2.867424348	2.843324853	2.821408324	2.792558485	2.762225239	2.726756066	2.686271878	2.645282301	2.601319936	2.558775049	2.519312651	2.48159456	2.443999014	2.40756397	2.373159957	2.340632277	2.308049887	2.276148156	2.245006797	2.214062543	2.183552762	2.152893042	2.122942059	2.091990657	2.061043275	2.030908891	2.000837847	1.972519443	1.945235577	1.918339867	1.892708635	1.867841853	1.844298438	1.821972761	1.800729316	1.780784568	1.762749677	1.745134652	1.728449961	1.713469236	1.699653731	1.686577724	1.673429104	1.6610203	1.647997421	1.634554018	1.621297263	1.609190234	1.597163785	1.586477087	1.578217294	1.571417724	1.565307679	1.558653139	1.551837126	1.545555652	1.538488447	1.530935745	1.522704076	1.513999908	1.503782316	1.491303857	1.478386146	1.465452353	1.45226601	1.438079528	1.423591973	1.409773807	1.396627418	1.383412011	1.371029794	1.359623026	1.347971493	1.335743851	1.323523164	1.313051893	1.303924054	1.294971631	1.286171527	1.278618433	1.272760188	1.267507321	1.262355297	1.257023719	1.25350067	1.251172112	1.249399641	1.246452106	1.243258471	1.241000073	1.239007851	1.237537938	1.236528386	1.235639079	1.23548696	1.235879394	1.236445644	1.236699086	1.236883593	1.23597164	1.23325583	1.229027873	1.224541194	1.219789087	1.215238987	1.210806628	1.206449039	1.20223798	1.197686342	1.193376199	1.188705097	1.183573501	1.178648775	1.174385393	1.169772551	1.165855491	1.162377285	1.160649586	1.158220116	1.155142016	1.151969549	1.148303764	1.143400696	1.137733392	1.130622675	1.122240652	1.112589464	1.102036806	1.091073456	1.079985389	1.068912648	1.058238763	1.048906941	1.040957555	1.032945062	1.025651824	1.019565927	1.012809297	1.006554744	1.001312328	0.996503113	0.991321439	0.986157673	0.980766962	0.974964993	0.967927466	0.960003875	0.9536859	0.949008227	0.943773924	0.939650299	0.935875599	0.932967488	0.930824423	0.929021857	0.926599022	0.92437892	0.922083079	0.91966523	0.91768632	0.915804542	0.914163356	0.911812247	0.909472205	0.906894277	0.904154931	0.899183106	0.893709833	0.891635304	0.892996041	0.896874941	0.900262186	0.901736249	0.901797727	0.901247767	0.899595921	0.897320108	0.895782765	0.893684773	0.891775739	0.889220729	0.887392572	0.884996405	0.882929502	0.880397426	0.878518222	0.875096308	0.872238759	0.868630622	0.865388159	0.86211635	0.857573377	0.853543059	0.848002992	0.842193839	0.838690857	0.83523135	0.832257265	0.827306772	0.824128055	0.819958396	0.815407142	0.810705546	0.806117813	0.802071411	0.797942539	0.79298165	0.786903203	0.780105018	0.77244109	0.764304372	0.755040823	0.744908889	0.734081123	0.723143015	0.713567849	0.704129857	0.696741781	0.693318893	0.694442545	0.697577531	0.702608802	0.707834728	0.711817285	0.714284735	0.715899283	0.716299974	0.71463554	0.711572725	0.707024343	0.700378044
3	8.96	2.514892357	2.636907896	2.74589897	2.836003932	2.916728159	2.980034128	3.027057606	3.070568316	3.098312325	3.096064665	3.072888844	3.049228525	3.019847816	2.989721698	2.952619707	2.912587066	2.871748206	2.826459061	2.782295776	2.742782909	2.703727612	2.666911237	2.631372654	2.596775744	2.563049193	2.528983129	2.495214851	2.46299145	2.43045856	2.398076087	2.366902974	2.335876294	2.304964964	2.273313409	2.242296838	2.211075711	2.181875356	2.152544312	2.124520163	2.098391587	2.073238202	2.049456124	2.027108335	2.00517082	1.984959944	1.966128901	1.947126268	1.929228932	1.91304243	1.897890942	1.883221668	1.868716157	1.854847969	1.83994599	1.824343442	1.808527864	1.793461134	1.779067283	1.766035197	1.755519193	1.747256645	1.739770257	1.731670087	1.722933158	1.714723491	1.705427495	1.695359329	1.684570959	1.673242785	1.65971283	1.64423221	1.627685521	1.611775224	1.596024646	1.579093175	1.562810688	1.547657993	1.532763541	1.518442486	1.504858481	1.492473791	1.479956109	1.467008772	1.454119851	1.443009179	1.433168484	1.423585643	1.414312009	1.406040806	1.399467241	1.393275143	1.387418242	1.381296091	1.376718934	1.373493795	1.370997133	1.367639654	1.363932523	1.361086961	1.358824126	1.356682149	1.355200072	1.353754776	1.352956025	1.352603503	1.352488386	1.352033419	1.351567785	1.349825377	1.346072287	1.34118386	1.336047256	1.330610827	1.325459005	1.320517969	1.315747362	1.310911498	1.305676767	1.300471053	1.294590628	1.288066325	1.28169087	1.276079012	1.269861875	1.26428811	1.259371961	1.256680563	1.252322698	1.247360337	1.242883811	1.237511646	1.231549509	1.224981328	1.217250276	1.208858488	1.199326503	1.188898782	1.178109028	1.16762183	1.156625001	1.14591534	1.136747333	1.128919826	1.120822304	1.113176431	1.107101484	1.100484537	1.094113788	1.088945692	1.084080142	1.078814602	1.073803896	1.068381909	1.062659472	1.05533902	1.047209025	1.040926707	1.036405919	1.031230956	1.027022648	1.023175604	1.020184698	1.018229283	1.016429074	1.013932135	1.011832732	1.009337865	1.007083459	1.00575719	1.005180992	1.0055565	1.004782751	1.004063808	1.002764146	1.0010001	0.996747519	0.990946568	0.989361078	0.992088216	0.99715774	1.001567242	1.004087865	1.004506064	1.004160368	1.002335869	1.000069195	0.99861792	0.996429504	0.994424315	0.992065701	0.989702374	0.987087521	0.984931443	0.982071234	0.9796878	0.976711174	0.973074991	0.969837282	0.966469444	0.9627199	0.957831499	0.952812994	0.946847223	0.940327238	0.936562751	0.933889478	0.931038489	0.925730355	0.922286713	0.918410009	0.913604755	0.908959866	0.904595585	0.900737965	0.896750308	0.891172112	0.885208907	0.878355144	0.870585153	0.862066711	0.852989813	0.841946289	0.831358365	0.819986703	0.810115362	0.800500664	0.792593773	0.788956752	0.789921746	0.793687647	0.798876193	0.803638293	0.807041447	0.808819862	0.80984575	0.810184454	0.808401752	0.805145102	0.800994012	0.794467327
4	8.53	2.167856636	2.271374666	2.365099194	2.456000938	2.519191858	2.565631335	2.607605989	2.648371105	2.679109856	2.680092036	2.660547947	2.637090219	2.612650548	2.582186195	2.549292402	2.509776734	2.460170487	2.412892973	2.36907754	2.328260138	2.290216199	2.251934984	2.207373359	2.168056681	2.133727871	2.099710146	2.064704685	2.027646054	1.991407734	1.959338754	1.931398956	1.903549643	1.875068639	1.847690236	1.818576828	1.789736866	1.760662243	1.732756531	1.707284691	1.685137819	1.664341095	1.645076262	1.626345145	1.607881223	1.590860827	1.574977115	1.560084259	1.546447825	1.533969381	1.522100761	1.511054968	1.501713169	1.49321405	1.485277883	1.476245022	1.465996745	1.456201069	1.44671261	1.438079595	1.431528987	1.42601939	1.421768265	1.416561151	1.410131823	1.403084066	1.397091668	1.390496477	1.384549454	1.378303245	1.369668372	1.358680051	1.346034794	1.333734641	1.321628672	1.307966562	1.293707636	1.280723136	1.268861651	1.257096742	1.246053649	1.235538835	1.225106918	1.213819019	1.20278802	1.192878915	1.183993835	1.175419454	1.167059564	1.160556305	1.155433457	1.150933083	1.146819398	1.143107734	1.141257115	1.139983133	1.138514129	1.135807965	1.13243678	1.128899443	1.126179207	1.123820773	1.122307118	1.121449438	1.12164999	1.122373368	1.123784037	1.125112325	1.126413972	1.125430339	1.12223396	1.117730384	1.112821272	1.108495601	1.105445021	1.102961083	1.100239825	1.09733398	1.094075687	1.089968096	1.086346691	1.081637132	1.076243286	1.069534705	1.063207103	1.060356474	1.060344851	1.059599077	1.056354572	1.052313951	1.046212493	1.040115217	1.035198269	1.030361393	1.024355692	1.016866084	1.008368879	0.998893376	0.989397316	0.980958909	0.974313281	0.968265616	0.963145995	0.957085037	0.951100177	0.944860101	0.938743609	0.933245728	0.928175559	0.922624512	0.91723141	0.912896856	0.909388578	0.906650407	0.903598452	0.901134897	0.898811466	0.896234971	0.892241112	0.886889865	0.881802847	0.877616022	0.873938049	0.870190071	0.865604224	0.859666639	0.852851049	0.845919976	0.840556985	0.836477361	0.833704208	0.83199554	0.830799807	0.830658327	0.829749331	0.828053135	0.826898264	0.828522832	0.831927524	0.831930123	0.827946089	0.821096438	0.815395146	0.810531869	0.807357418	0.804972886	0.803377701	0.803137973	0.803385185	0.803507427	0.803648194	0.803290144	0.803221412	0.801884242	0.800720499	0.799713031	0.798899322	0.798232966	0.79760635	0.796756737	0.794676783	0.794299372	0.794862243	0.797401958	0.801307816	0.803584907	0.800640296	0.794804821	0.790936494	0.78691866	0.781286952	0.777084251	0.773018054	0.767677831	0.762569477	0.756522298	0.750092722	0.744903333	0.738050395	0.731693723	0.724568076	0.717478811	0.708616874	0.698224549	0.687391578	0.673285995	0.660951862	0.654928687	0.659571565	0.665748441	0.672786383	0.678148255	0.683448043	0.68674257	0.689052823	0.689825196	0.690359439	0.690300881	0.688763686	0.685019223	0.681252809
5	7.79	2.421238929	2.541356493	2.644889554	2.735772326	2.813042248	2.872929851	2.922312175	2.964074315	2.988292618	2.987311463	2.966548737	2.94277117	2.912654309	2.880278378	2.843457752	2.80309935	2.759855928	2.714432043	2.670241281	2.628535378	2.589563503	2.550883021	2.51354694	2.478526732	2.444363447	2.410321488	2.377082095	2.34433447	2.311097123	2.279178718	2.246683021	2.215307435	2.182650956	2.15046273	2.118474121	2.087116776	2.057489541	2.02814776	1.999968869	1.973145517	1.947507659	1.923588944	1.900952833	1.87842522	1.857964667	1.839760264	1.821778925	1.804354628	1.789066484	1.775115979	1.761888626	1.748704247	1.73600171	1.722724638	1.70861668	1.694648514	1.681864666	1.669421924	1.658571748	1.65019162	1.643537036	1.637820452	1.631302191	1.625108981	1.618656297	1.611672529	1.603876368	1.595528088	1.586053412	1.575088191	1.561925517	1.54820671	1.534581155	1.520734504	1.506056141	1.491213647	1.477069573	1.463550946	1.450067251	1.43703614	1.425546297	1.413732438	1.40124656	1.388977027	1.378531239	1.369245842	1.360110692	1.351013274	1.343299494	1.337299334	1.331773528	1.326341672	1.320727828	1.316649698	1.314268943	1.31213868	1.309320307	1.306177469	1.304217245	1.30260235	1.30141295	1.300624979	1.300128697	1.300007524	1.300274733	1.300649888	1.300698293	1.300766496	1.299454248	1.2963746	1.291660637	1.286990663	1.282031191	1.276924693	1.272166527	1.267406649	1.262893457	1.257865263	1.253104817	1.247521775	1.241765655	1.236109388	1.231010633	1.225656075	1.221052943	1.216824142	1.214945732	1.211526365	1.207745013	1.203982432	1.199741471	1.194445407	1.188128787	1.180551413	1.17168957	1.161414507	1.150354685	1.138695942	1.127057741	1.115055991	1.103538055	1.093676812	1.085141836	1.07664236	1.068995733	1.062809033	1.056063152	1.049523049	1.044328438	1.039429607	1.034020305	1.028239096	1.022420432	1.015982597	1.007378741	0.997704727	0.990594827	0.985585438	0.980295725	0.976283055	0.972728481	0.970405851	0.969433833	0.96855334	0.967049647	0.965788226	0.964153647	0.962576765	0.96120088	0.960451729	0.959781956	0.957974386	0.956043793	0.953258876	0.950296602	0.943791996	0.935587163	0.933097557	0.936333582	0.94296925	0.949568873	0.953584854	0.955082231	0.95526699	0.953448586	0.951216318	0.949504177	0.94699991	0.944680322	0.941353511	0.938493001	0.935200365	0.932790687	0.92992359	0.926979985	0.923753037	0.91978598	0.915652209	0.912153103	0.907545956	0.901865007	0.895578203	0.887684072	0.880030305	0.875174192	0.87214874	0.869347099	0.864408039	0.861603782	0.857403802	0.852587633	0.848234892	0.843815929	0.840741246	0.836679407	0.832088809	0.825918981	0.819273286	0.811465565	0.802584247	0.792665726	0.781943801	0.770645843	0.75930732	0.749811387	0.740415758	0.732589692	0.729110567	0.729473971	0.732257053	0.73750719	0.74251889	0.745901214	0.747809224	0.748954273	0.748890012	0.74715708	0.743931325	0.738981955	0.73199237
6	8.7	2.336469094	2.449159781	2.548040527	2.633339967	2.708614406	2.766231654	2.816963772	2.852907195	2.878336824	2.876592795	2.85521374	2.832695644	2.802559838	2.77182878	2.735847403	2.69608314	2.654506601	2.608495259	2.565135096	2.521720082	2.480675522	2.441258975	2.4033259	2.366823567	2.331887844	2.297815765	2.264132785	2.231943956	2.198932807	2.167404917	2.135804281	2.104494454	2.073076793	2.041628219	2.011254508	1.98145996	1.953314372	1.925029548	1.898474449	1.872760857	1.847874299	1.824712708	1.802634534	1.780939563	1.761363236	1.743542831	1.726266071	1.709994889	1.695447191	1.682320368	1.669629151	1.657094243	1.645298995	1.633291772	1.62098589	1.60833887	1.597162135	1.58619575	1.576077375	1.568471779	1.562230303	1.556275314	1.550350407	1.544316157	1.538322683	1.531513762	1.524010283	1.516356849	1.508057712	1.497954161	1.48626862	1.473664228	1.460991355	1.448214193	1.434245755	1.419868534	1.4062998	1.393419782	1.380449805	1.368071711	1.35689038	1.34520473	1.333258386	1.32128892	1.310800447	1.301516717	1.292547853	1.283666816	1.276111358	1.270216565	1.264725929	1.259526608	1.254415091	1.25101548	1.248631493	1.246735122	1.243849774	1.240307358	1.237684708	1.235230215	1.233248666	1.232063644	1.230882128	1.230644759	1.230866473	1.231318512	1.231682868	1.231959391	1.230885974	1.227990235	1.223557374	1.218927025	1.213999607	1.209007401	1.204330326	1.199465192	1.195086483	1.190100534	1.185444823	1.180351676	1.174846661	1.169783008	1.165173732	1.160329961	1.155952359	1.152081735	1.149598187	1.14606578	1.142891369	1.139025559	1.134922399	1.129863595	1.124115509	1.117142306	1.108979134	1.0996853	1.089219615	1.078519047	1.067877763	1.057085115	1.046933968	1.03793241	1.029988493	1.022223807	1.014957235	1.00867233	1.002111325	0.995954161	0.990681744	0.98574006	0.980761083	0.976042596	0.971046082	0.965604295	0.959536082	0.952530865	0.946755134	0.942134054	0.937202013	0.932828994	0.928924123	0.925527348	0.922942665	0.920555966	0.917645579	0.915181682	0.912337805	0.909868266	0.907479676	0.905245378	0.903596455	0.901494211	0.899169545	0.897017816	0.894824407	0.891200502	0.887310607	0.885988521	0.886806368	0.888859735	0.890227514	0.890295144	0.889760144	0.888586405	0.887083141	0.88461611	0.883474286	0.881325985	0.879674174	0.877496046	0.875510642	0.873697836	0.871981339	0.869240068	0.86736023	0.864654705	0.861423878	0.858183476	0.855457497	0.852109495	0.848615949	0.845020238	0.840987378	0.836371937	0.832814439	0.830145803	0.826185736	0.821447874	0.817513733	0.813202826	0.808632322	0.803697023	0.799035844	0.794645747	0.789841927	0.784822432	0.778588464	0.771770495	0.763999516	0.755811408	0.746836696	0.736925407	0.726248321	0.715463766	0.705732625	0.696310087	0.689190526	0.685525759	0.686712367	0.689944171	0.695153718	0.700450579	0.704001197	0.706676399	0.708239065	0.708753938	0.707102808	0.704233042	0.699810132	0.693301767
7	8.78	2.137657908	2.238963973	2.33463875	2.425802886	2.492605072	2.540242116	2.581011013	2.623051637	2.656757913	2.659501682	2.642569761	2.621800796	2.597756657	2.569558006	2.539301773	2.499674655	2.451615896	2.403850925	2.359463944	2.318374402	2.280330211	2.24165731	2.195887112	2.156745071	2.122353264	2.087747505	2.052168633	2.014999766	1.978491602	1.946670381	1.918704855	1.891517038	1.862869065	1.835481293	1.806099537	1.776720214	1.747082774	1.717774424	1.69141228	1.668929351	1.64746324	1.627328218	1.608150741	1.588994807	1.572122544	1.555649308	1.540761072	1.526733859	1.514148885	1.501912835	1.490673308	1.481009641	1.472526214	1.464557869	1.45546367	1.444937113	1.434683875	1.42453052	1.415499259	1.408416022	1.402096647	1.397238475	1.391414422	1.384374785	1.377002969	1.370274001	1.363721189	1.357780032	1.351609664	1.343266637	1.332383133	1.319809374	1.307243454	1.294997054	1.281176479	1.266450532	1.253326639	1.241126873	1.229015644	1.217558696	1.206867239	1.196336894	1.184835123	1.173614372	1.163614695	1.154644978	1.145974382	1.137647687	1.131170226	1.126084508	1.121548726	1.117338156	1.113854775	1.112133836	1.11100122	1.109642028	1.107510276	1.104443495	1.101250361	1.099024347	1.097135577	1.096010831	1.095487043	1.095993892	1.096823737	1.098642225	1.100164818	1.10110921	1.100079257	1.096512881	1.091686229	1.086580896	1.082117609	1.078704805	1.076302833	1.073631708	1.071038205	1.067712883	1.064081443	1.060798672	1.05653616	1.051902043	1.045747838	1.040567859	1.038850394	1.040416142	1.041022018	1.039673035	1.037386092	1.032518481	1.027760843	1.023928054	1.019337541	1.012951069	1.004636496	0.994111561	0.982385236	0.97050252	0.95983682	0.95115963	0.94349679	0.937230989	0.930136969	0.923398054	0.916427134	0.909918903	0.903978301	0.898677353	0.892571688	0.886750056	0.882153094	0.878391665	0.875307374	0.872334911	0.869667378	0.867510838	0.864908834	0.860588927	0.854873051	0.849186339	0.844623044	0.840557114	0.836359348	0.83119068	0.824686529	0.817470613	0.809984705	0.804326438	0.799882919	0.796996317	0.794785827	0.793443053	0.793178123	0.791700434	0.78941115	0.787916233	0.788762677	0.791707586	0.790847275	0.78560776	0.777664334	0.770662773	0.764800694	0.760809163	0.757619008	0.755646516	0.755114985	0.754866726	0.754572115	0.754641743	0.753844862	0.753202741	0.752073815	0.750618449	0.749412297	0.748444752	0.7482622	0.747348912	0.746477295	0.744883588	0.744669337	0.745678431	0.749148863	0.753654906	0.756797605	0.753793482	0.747536649	0.743786091	0.739333023	0.733474875	0.729467107	0.725103987	0.719823275	0.713949304	0.708107273	0.701568266	0.696075598	0.689416447	0.683328449	0.676165293	0.669272194	0.661007933	0.650503335	0.639842465	0.625639052	0.613126889	0.606992166	0.612087624	0.618846724	0.626310602	0.631487078	0.636702251	0.640054382	0.642110175	0.643329692	0.643952247	0.643935617	0.64247918	0.6395217	0.635572382
8	9.82	2.450886011	2.583170367	2.689795478	2.791618604	2.872378845	2.943489296	3.000244689	3.049206004	3.07689777	3.080979631	3.06330993	3.041956412	3.013634741	2.983419887	2.946339115	2.904500938	2.86166601	2.813543477	2.765025963	2.720177752	2.675347322	2.633486575	2.59291441	2.553858451	2.51694376	2.480012089	2.443661288	2.40835594	2.373564591	2.339188503	2.305439398	2.272290099	2.238859841	2.20519556	2.172467174	2.139923166	2.109013603	2.078087036	2.048986019	2.021685186	1.994986496	1.970251401	1.947224949	1.924159284	1.903441362	1.88446354	1.865903412	1.84852544	1.832743569	1.818061417	1.804126526	1.789573813	1.775937961	1.761264331	1.746056441	1.730988384	1.716374166	1.702493221	1.690029866	1.6802524	1.671851984	1.664678346	1.656671635	1.649086752	1.641564479	1.633468839	1.624807663	1.615859455	1.605863926	1.594114746	1.580182183	1.565922749	1.550994019	1.536164575	1.520348473	1.504162629	1.489081692	1.474790822	1.46057066	1.447030701	1.435014432	1.422498148	1.409669587	1.39692664	1.385765442	1.375827837	1.366115662	1.356690864	1.348679513	1.342251047	1.336358211	1.330879564	1.325466973	1.321846092	1.319223593	1.317241075	1.314363043	1.311099991	1.30845996	1.306414789	1.304678114	1.303627582	1.302699732	1.302527045	1.302684542	1.302961092	1.302802002	1.302598108	1.300663252	1.297143751	1.291785107	1.286339987	1.28057346	1.274794483	1.269309541	1.263902239	1.258765006	1.253229569	1.248035244	1.242502984	1.237116811	1.23191245	1.227527541	1.223260285	1.219786044	1.216965272	1.216038225	1.214212746	1.212468783	1.210348908	1.206862042	1.202051978	1.19531799	1.186308236	1.174807178	1.161260724	1.146036904	1.13054166	1.114975445	1.099848348	1.086103241	1.074021566	1.063415732	1.05359744	1.044659454	1.036896247	1.02895385	1.02172185	1.015527258	1.009879028	1.00385115	0.9984245	0.992795271	0.986933971	0.980490115	0.973621232	0.967701642	0.962258214	0.956991396	0.952067193	0.947359809	0.943212615	0.939949278	0.936511786	0.933086105	0.930016903	0.926621411	0.923443755	0.920755071	0.918430074	0.916747815	0.914612273	0.91287667	0.911165822	0.909332228	0.907083925	0.904416422	0.903690891	0.903894332	0.904326381	0.904115419	0.903380521	0.901838513	0.900735831	0.898764674	0.896620618	0.895324545	0.893808772	0.892198523	0.890179936	0.889056302	0.887340075	0.885951842	0.883780602	0.881477401	0.878704119	0.876231684	0.87341018	0.871037978	0.868321844	0.865374175	0.863026384	0.860079302	0.856910019	0.85417375	0.850793103	0.847472675	0.842218209	0.837866486	0.833205473	0.828721082	0.824008808	0.818624701	0.814245235	0.808989443	0.80373867	0.797315213	0.790417664	0.783107859	0.774914144	0.766433772	0.756411245	0.746537777	0.735719147	0.725831548	0.716218148	0.709221734	0.706220079	0.707393675	0.710840743	0.716144196	0.72102313	0.724955146	0.727855312	0.729520695	0.730305325	0.729029536	0.72630576	0.722103255	0.716086199
